"AFE", "Africa Eastern and Southern",                           "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0.00173230248880555",  "0.00504080836448765",  "0.0146294941425636",   "0.0317097336371475",   "0.086496310561846",    "0.112752212160974",    "0.213192402155205",    "0.386772416959473",    "0.569512051222246",    "0.77421755469409",     "0.961552005089705",    "1.1316294433033",      "1.43039835507724",     "1.71604667481381",     "1.8055231421271",      "2.05810176814815",     "2.7732738256208",      "2.69414978147317",     "3.20741617179148",     "5.29697361379769",     "6.80275022096875",     "8.53475011696143",     "10.1269454655226",     "12.2377157932034",     "14.4858491534531",     "15.753329822739",      "17.3109868719447",     "20.0630242595526",     "22.5895907084388",     "24.9884008681592",     "27.660653781351",      "",
"AFW", "Africa Western and Central",                            "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0",                    "0",                    "0",                    "4.37347303003985E-06", "0.000132937808781358", "0.0070178877270851",   "0.0199454592058786",   "0.0356483338548163",   "0.0865832729233697",   "0.139444898636359",    "0.21015312440225",     "0.412121735356163",    "0.657937928967395",    "1.17631825716585",     "2.32241581377363",     "3.45834089338183",     "4.23339885847179",     "4.98553994993049",     "5.80373621795227",     "7.24253015229823",     "8.66493595574041",     "10.2936544981934",     "12.5777557951493",     "14.923440708625",      "18.1094850427716",     "22.8697496052977",     "27.0812193846418",     "32.0893370172076",     "35.2764479325331",     "41.7498190724143",     "46.9904973070537",     "",
"ARB", "Arab World"                                            ,"",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0",                    "0",                    "0.00086463419722957",  "0.00287760143451145",  "0.0146856685731192",   "0.0402727667612479",   "0.141948279814273",    "0.283811604320554",    "0.644800202411028",    "1.21705641649358",     "1.6399570540869",      "2.79782204919422",     "3.77037813690713",     "7.25012731787422",     "8.61472994617376",     "11.5893486742988",     "14.3537690407378",     "18.5565409803174",     "21.5084930715263",     "25.6809726220511",     "27.5480357963057",     "30.7954873267533",     "33.9101316977464",     "37.6559500541718",     "41.3816170535244",     "41.5291955662799",     "46.6646762508778",     "53.1981911718007",     "60.7310291575392",     "66.4403548592089",     "76.3090766510318",     "",
"CEB", "Central Europe and the Baltics",                        "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0.00212268791678814",  "0.0234971843218705",   "0.140449541495477",    "0.367720970383807",    "0.587826737869043",    "1.07002085831506",     "1.79447190881875",     "3.51458249194234",     "4.96572509041927",     "7.05543729111849",     "10.2402887077648",     "18.2645610199556",     "22.613612225965",      "29.2752073803138",     "34.7751428190142",     "40.8344016365848",     "45.3137669893418",     "50.7054902471686",     "55.1138437037061",     "58.6002660853537",     "59.1190792926196",     "61.7140262966908",     "63.4541012148942",     "66.4752221974224",     "67.3429671349962",     "71.3428544464196",     "73.4106382259526",     "75.9768506229148",     "78.7290721266809",     "81.7802404388489",     "84.7124111568503",     "86.2157207929884",
"CSS", "Caribbean small states",                                "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0",                    "0",                    "0",                    "0.0146062162632212",   "0.170904552939809",    "0.554797615341669",    "0.905159623377401",    "1.94598223850314",     "2.98136622734359",     "4.27526801295961",     "6.9650772413507",      "10.7297873765502",     "13.5802130937993",     "15.4668169704305",     "17.9976297321287",     "20.8812530892655",     "24.5358967891163",     "27.7220736914607",     "31.9215550409585",     "35.5878399306838",     "42.3522788575112",     "42.68829843264",       "45.157611799074",      "48.4690090248102",     "50.6767234779453",     "53.0423750182494",     "58.4640356067401",     "",                     "73.5996633099449",     "77.9611541668332",     "80.2735734143513",     "",
"EAP", "East Asia & Pacific (excluding high income)",           "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "1.77937904392655E-06", "2.33703851790408E-05", "0.000874976450234829", "0.0036451895790446",   "0.0119204260617022",   "0.0338077118690688",   "0.094710332976236",    "0.324281152975068",    "0.85290564761046",     "1.89206827505398",     "2.77906316527428",     "4.40207398289962",     "5.75384687141817",     "6.87450148277054",     "8.31294615731524",     "10.1669418655612",     "14.3659625209233",     "19.2288455782332",     "23.7212486874798",     "28.9159054067187",     "32.3378010961006",     "35.6916864340249",     "38.257882381854",      "41.1713473674279",     "44.1188770145273",     "47.6528246167361",     "50.0569097984477",     "55.7539557312295",     "60.2234487897779",     "66.1712959784691",     "70.2886714194544",     "75.2985288954391",
"EAR", "Early-demographic dividend",                            "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0.000260640455923781", "0.00100268300993308",  "0.00242608508734499",  "0.00558955545686455",  "0.0116752613824915",   "0.0409270617574541",   "0.0807981320297936",   "0.163242999183605",    "0.34241108256208",     "0.61076342499688",     "1.22864084631417",     "1.68223517666145",     "2.82617827214833",     "3.40167245788165",     "4.21604395320019",     "4.88424732460871",     "5.76282042967904",     "7.32827572615161",     "8.49037598709249",     "9.67766243615874",     "12.7905077238797",     "15.3433641912323",     "17.0745849373152",     "18.962083176027",      "21.4347535381453",     "24.4198893347292",     "27.1275171973146",     "29.8971405948173",     "32.7502176080558",     "39.5918876242934",     "48.1769402184961",     "51.9495671351715",     "",
"EAS", "East Asia & Pacific",                                   "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0.00734823950366306",  "0.0151383659256689",   "0.0317650350172052",   "0.0630624390343124",   "0.109100272329644",    "0.195088682953454",    "0.471907394561889",    "1.09402129914577",     "1.90245757483111",     "3.44265071535308",     "5.63798367692007",     "7.31672738237629",     "9.06451819738841",     "10.6115698324313",     "12.6660213096383",     "14.7308561173454",     "16.6757061814561",     "20.8088442353852",     "25.2751196624669",     "29.5132515434884",     "34.2289324762407",     "37.3541291277533",     "40.4039241799915",     "43.2619699298617",     "46.0587041746942",     "48.8624168529049",     "52.2355009679837",     "54.3766973575704",     "59.4315776741681",     "63.6674336468544",     "68.9010658015501",     "72.248260524265",      "76.1363201780398",
"ECA", "Europe & Central Asia (excluding high income)",         "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0",                    "0",                    "0.000278225611639976", "0.00706564121554316",  "0.0327918657110009",   "0.0848575629955409",   "0.185724699922932",    "0.354782057494208",    "0.574485807653625",    "1.0064637582031",      "1.87179008075963",     "2.77987659018968",     "4.9289376510154",      "7.19901646841153",     "10.4491075259066",     "11.8939992952503",     "14.422095640026",      "19.893802753713",      "25.3509711277993",     "32.0535892384425",     "37.5986569139357",     "43.8856835576246",     "49.6834735969349",     "52.6783857183831",     "56.7145161403676",     "58.6032633019085",     "62.4048787150776",     "66.2981281439461",     "72.7511701346646",     "76.8699098568464",     "79.8946559821196",     "83.6088342308644",     "",
"ECS", "Europe & Central Asia",                                 "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "",                     "0.0480308340883355",   "0.101867513050175",    "0.180602240019337",    "0.279651313439346",    "0.524234488939336",    "0.989489638618395",    "1.8340968855601",      "3.34219650806855",     "5.41187556498978",     "9.20225391496979",     "13.1269849570893",     "16.3362483570308",     "22.9568093040894",     "28.2521619505244",     "32.2374688266742",     "35.0943891993223",     "37.9808567442473",     "43.5834196582204",     "48.1393838085669",     "52.7337135137461",     "57.0336545120416",     "60.1892397510955",     "63.8728105231336",     "66.1819114590199",     "68.8333563643577",     "69.8809310797798",     "72.3127037995701",     "74.499557142523",      "78.9155582594146",     "81.2918949884948",     "83.7154126779128",     "86.5140159141463",     "88.1010298574095",
